Date,Close
,AAPL
2020-06-01,78.12644958496094
2020-06-02,78.48812103271484
2020-06-03,78.92022705078125
2020-06-04,78.24052429199219
2020-06-05,80.46888732910156
2020-06-08,80.94467163085938
2020-06-09,83.50074005126953
2020-06-10,85.64900970458984
2020-06-11,81.5369644165039
2020-06-12,82.24090576171875
2020-06-15,83.25802612304688
2020-06-16,85.46452331542969
2020-06-17,85.34557342529297
2020-06-18,85.37957000732422
2020-06-19,84.89164733886719
2020-06-22,87.11273193359375
2020-06-23,88.97212219238281
2020-06-24,87.40160369873047
2020-06-25,88.56190490722656
2020-06-26,85.84075927734375
2020-06-29,87.81912231445312
2020-06-30,88.55220031738281
2020-07-01,88.38469696044922
2020-07-02,88.38469696044922
2020-07-06,90.74901580810547
2020-07-07,90.46743774414062
2020-07-08,92.57445526123047
2020-07-09,92.9725341796875
2020-07-10,93.13516235351562
2020-07-13,92.70551300048828
2020-07-14,94.2396469116211
2020-07-15,94.88776397705078
2020-07-16,93.72017669677734
2020-07-17,93.53082275390625
2020-07-20,95.50188446044922
2020-07-21,94.18379974365234
2020-07-22,94.4483871459961
2020-07-23,90.14944458007812
2020-07-24,89.92611694335938
2020-07-27,92.0573959350586
2020-07-28,90.54511260986328
2020-07-29,92.28071594238281
2020-07-30,93.39732360839844
2020-07-31,103.17497253417969
2020-08-03,105.77471923828125
2020-08-04,106.48110961914062
2020-08-05,106.8670883178711
2020-08-06,110.59556579589844
2020-08-07,108.08110809326172
2020-08-10,109.65204620361328
2020-08-11,106.3909912109375
2020-08-12,109.92683410644531
2020-08-13,111.87226867675781
2020-08-14,111.77257537841797
2020-08-17,111.48075103759766
2020-08-18,112.40969848632812
2020-08-19,112.55074310302734
2020-08-20,115.0481948852539
2020-08-21,120.97691345214844
2020-08-24,122.42383575439453
2020-08-25,121.41950225830078
2020-08-26,123.07068634033203
2020-08-27,121.59944915771484
2020-08-28,121.40248107910156
2020-08-31,125.51948547363281
2020-09-01,130.51927185058594
2020-09-02,127.81510162353516
2020-09-03,117.58212280273438
2020-09-04,117.65992736816406
2020-09-08,109.74202728271484
2020-09-09,114.1192398071289
2020-09-10,110.39373779296875
2020-09-11,108.94439697265625
2020-09-14,112.21273040771484
2020-09-15,112.3878173828125
2020-09-16,109.07083129882812
2020-09-17,107.32968139648438
2020-09-18,103.92516326904297
2020-09-21,107.0767822265625
2020-09-22,108.75957489013672
2020-09-23,104.19752502441406
2020-09-24,105.26751708984375
2020-09-25,109.21675109863281
2020-09-28,111.82365417480469
2020-09-29,110.97737121582031
2020-09-30,112.65042877197266
2020-10-01,113.60372924804688
2020-10-02,109.9365463256836
2020-10-05,113.32162475585938
2020-10-06,110.07276153564453
2020-10-07,111.94036102294922
2020-10-08,111.83336639404297
2020-10-09,113.77880859375
2020-10-12,121.006103515625
2020-10-13,117.79612731933594
2020-10-14,117.88365936279297
2020-10-15,117.416748046875
2020-10-16,115.77288055419922
2020-10-19,112.81580352783203
2020-10-20,114.30406951904297
2020-10-21,113.68153381347656
2020-10-22,112.59209442138672
2020-10-23,111.90145111083984
2020-10-26,111.91116333007812
2020-10-27,113.41888427734375
2020-10-28,108.16622161865234
2020-10-29,112.173828125
2020-10-30,105.89007568359375
2020-11-02,105.8025131225586
2020-11-03,107.42696380615234
2020-11-04,111.81390380859375
2020-11-05,115.78260803222656
2020-11-06,115.65105438232422
2020-11-09,113.34175109863281
2020-11-10,113.00068664550781
2020-11-11,116.4305648803711
2020-11-12,116.15773010253906
2020-11-13,116.20648193359375
2020-11-16,117.2198486328125
2020-11-17,116.33313751220703
2020-11-18,115.0079574584961
2020-11-19,115.60235595703125
2020-11-20,114.33560943603516
2020-11-23,110.93498229980469
2020-11-24,112.22118377685547
2020-11-25,113.05917358398438
2020-11-27,113.60480499267578
2020-11-30,116.0018310546875
2020-12-01,119.577880859375
2020-12-02,119.92866516113281
2020-12-03,119.79225158691406
2020-12-04,119.11990356445312
2020-12-07,120.58148956298828
2020-12-08,121.19535064697266
2020-12-09,118.66194152832031
2020-12-10,120.08454132080078
2020-12-11,119.27581787109375
2020-12-14,118.66194152832031
2020-12-15,124.60577392578125
2020-12-16,124.53754425048828
2020-12-17,125.40475463867188
2020-12-18,123.41702270507812
2020-12-21,124.94679260253906
2020-12-22,128.50335693359375
2020-12-23,127.60689544677734
2020-12-24,128.59103393554688
2020-12-28,133.190185546875
2020-12-29,131.41676330566406
2020-12-30,130.29624938964844
2020-12-31,129.29258728027344
2021-01-04,126.09656524658203
2021-01-05,127.65560913085938
2021-01-06,123.35851287841797
2021-01-07,127.56790924072266
2021-01-08,128.66900634765625
2021-01-11,125.67757415771484
2021-01-12,125.5022201538086
2021-01-13,127.53865051269531
2021-01-14,125.60938262939453
2021-01-15,123.88469696044922
2021-01-19,124.5570297241211
2021-01-20,128.64952087402344
2021-01-21,133.3655548095703
2021-01-22,135.50924682617188
2021-01-25,139.26068115234375
2021-01-26,139.49452209472656
2021-01-27,138.4226837158203
2021-01-28,133.57994079589844
2021-01-29,128.581298828125
2021-02-01,130.7054901123047
2021-02-02,131.5337371826172
2021-02-03,130.51058959960938
2021-02-04,133.8722686767578
2021-02-05,133.45751953125
2021-02-08,133.60391235351562
2021-02-09,132.72564697265625
2021-02-10,132.12057495117188
2021-02-11,131.8668670654297
2021-02-12,132.1011199951172
2021-02-16,129.97372436523438
2021-02-17,127.68046569824219
2021-02-18,126.5777587890625
2021-02-19,126.7339096069336
2021-02-22,122.95736694335938
2021-02-23,122.82073211669922
2021-02-24,122.32303619384766
2021-02-25,118.0683364868164
2021-02-26,118.33182525634766
2021-03-01,124.70413970947266
2021-03-02,122.0986099243164
2021-03-03,119.11249542236328
2021-03-04,117.22911071777344
2021-03-05,118.48794555664062
2021-03-08,113.5501480102539
2021-03-09,118.1659164428711
2021-03-10,117.0827407836914
2021-03-11,119.0149154663086
2021-03-12,118.10735321044922
2021-03-15,120.99589538574219
2021-03-16,122.53772735595703
2021-03-17,121.74727630615234
2021-03-18,117.61943817138672
2021-03-19,117.09246826171875
2021-03-22,120.41038513183594
2021-03-23,119.5809097290039
2021-03-24,117.19007873535156
2021-03-25,117.67799377441406
2021-03-26,118.28302764892578
2021-03-29,118.45866394042969
2021-03-30,117.0046615600586
2021-03-31,119.2003173828125
2021-04-01,120.02980041503906
2021-04-05,122.85977172851562
2021-04-06,123.16226959228516
2021-04-07,124.81147766113281
2021-04-08,127.21208953857422
2021-04-09,129.78826904296875
2021-04-12,128.07083129882812
2021-04-13,131.18377685546875
2021-04-14,128.8417510986328
2021-04-15,131.25209045410156
2021-04-16,130.92031860351562
2021-04-19,131.58387756347656
2021-04-20,129.89566040039062
2021-04-21,130.27622985839844
2021-04-22,128.75392150878906
2021-04-23,131.07644653320312
2021-04-26,131.4667510986328
2021-04-27,131.14474487304688
2021-04-28,130.35433959960938
2021-04-29,130.25674438476562
2021-04-30,128.28549194335938
2021-05-03,129.33941650390625
2021-05-04,124.7626724243164
2021-05-05,125.00664520263672
2021-05-06,126.60704040527344
2021-05-07,127.28150939941406
2021-05-10,123.99708557128906
2021-05-11,123.0782470703125
2021-05-12,120.00886535644531
2021-05-13,122.15936279296875
2021-05-14,124.58360290527344
2021-05-17,123.43013000488281
2021-05-18,122.04207611083984
2021-05-19,121.88565826416016
2021-05-20,124.44673919677734
2021-05-21,122.6090316772461
2021-05-24,124.24147033691406
2021-05-25,124.04596710205078
2021-05-26,123.99708557128906
2021-05-27,122.46240997314453
2021-05-28,121.8074722290039
2021-06-01,121.48489379882812
2021-06-02,122.24734497070312
2021-06-03,120.76152801513672
2021-06-04,123.05868530273438
2021-06-07,123.0684585571289
2021-06-08,123.88957214355469
2021-06-09,124.27079772949219
2021-06-10,123.27373504638672
2021-06-11,124.48582458496094
2021-06-14,127.54544067382812
2021-06-15,126.7243423461914
2021-06-16,127.22286224365234
2021-06-17,128.825927734375
2021-06-18,127.52590942382812
2021-06-21,129.32452392578125
2021-06-22,130.96676635742188
2021-06-23,130.6930389404297
2021-06-24,130.40953063964844
2021-06-25,130.11630249023438
2021-06-28,131.74871826171875
2021-06-29,133.26385498046875
2021-06-30,133.87974548339844
2021-07-01,134.1827392578125
2021-07-02,136.81222534179688
2021-07-06,138.82591247558594
2021-07-07,141.318603515625
2021-07-08,140.0184783935547
2021-07-09,141.84645080566406
2021-07-12,141.2501678466797
2021-07-13,142.36447143554688
2021-07-14,145.79551696777344
2021-07-15,145.14060974121094
2021-07-16,143.0976104736328
2021-07-19,139.24624633789062
2021-07-20,142.86302185058594
2021-07-21,142.1299285888672
2021-07-22,143.4984130859375
2021-07-23,145.21881103515625
2021-07-26,145.63914489746094
2021-07-27,143.46908569335938
2021-07-28,141.71932983398438
2021-07-29,142.36447143554688
2021-07-30,142.57952880859375
2021-08-02,142.24720764160156
2021-08-03,144.04579162597656
2021-08-04,143.6450653076172
2021-08-05,143.75257873535156
2021-08-06,143.06729125976562
2021-08-09,143.01832580566406
2021-08-10,142.53863525390625
2021-08-11,142.7931365966797
2021-08-12,145.7594757080078
2021-08-13,145.96505737304688
2021-08-16,147.9425506591797
2021-08-17,147.03213500976562
2021-08-18,143.2826690673828
2021-08-19,143.615478515625
2021-08-20,145.0741729736328
2021-08-23,146.56222534179688
2021-08-24,146.47412109375
2021-08-25,145.2406005859375
2021-08-26,144.43785095214844
2021-08-27,145.47557067871094
2021-08-30,149.90052795410156
2021-08-31,148.63766479492188
2021-09-01,149.30335998535156
2021-09-02,150.41934204101562
2021-09-03,151.05575561523438
2021-09-07,153.3954620361328
2021-09-08,151.8487091064453
2021-09-09,150.83055114746094
2021-09-10,145.83778381347656
2021-09-13,146.4055938720703
2021-09-14,145.005615234375
2021-09-15,145.89649963378906
2021-09-16,145.6615753173828
2021-09-17,142.98895263671875
2021-09-20,139.9345703125
2021-09-21,140.41427612304688
2021-09-22,142.78335571289062
2021-09-23,143.7427978515625
2021-09-24,143.8308868408203
2021-09-27,142.31346130371094
2021-09-28,138.9261932373047
2021-09-29,139.826904296875
2021-09-30,138.5248260498047
2021-10-01,139.65066528320312
2021-10-04,136.21441650390625
2021-10-05,138.14305114746094
2021-10-06,139.0143280029297
2021-10-07,140.2772216796875
2021-10-08,139.8953857421875
2021-10-11,139.80726623535156
2021-10-12,138.53463745117188
2021-10-13,137.94728088378906
2021-10-14,140.7373046875
2021-10-15,141.7946014404297
2021-10-18,143.4686279296875
2021-10-19,145.63221740722656
2021-10-20,146.12164306640625
2021-10-21,146.3370361328125
2021-10-22,145.56369018554688
2021-10-25,145.5147247314453
2021-10-26,146.18045043945312
2021-10-27,145.72027587890625
2021-10-28,149.3621368408203
2021-10-29,146.65029907226562
2021-11-01,145.82798767089844
2021-11-02,146.86569213867188
2021-11-03,148.3048095703125
2021-11-04,147.78591918945312
2021-11-05,148.3153533935547
2021-11-08,147.49183654785156
2021-11-09,147.85455322265625
2021-11-10,145.0211944580078
2021-11-11,144.97215270996094
2021-11-12,147.0506591796875
2021-11-15,147.0604248046875
2021-11-16,148.0408477783203
2021-11-17,150.4820556640625
2021-11-18,154.7761993408203
2021-11-19,157.40371704101562
2021-11-22,157.86448669433594
2021-11-23,158.246826171875
2021-11-24,158.7664337158203
2021-11-26,153.73696899414062
2021-11-29,157.09976196289062
2021-11-30,162.0606231689453
2021-12-01,161.541015625
2021-12-02,160.55078125
2021-12-03,158.66839599609375
2021-12-06,162.08018493652344
2021-12-07,167.8253936767578
2021-12-08,171.64894104003906
2021-12-09,171.1391143798828
2021-12-10,175.9332733154297
2021-12-13,172.29600524902344
2021-12-14,170.91360473632812
2021-12-15,175.78623962402344
2021-12-16,168.88418579101562
2021-12-17,167.78614807128906
2021-12-20,166.42340087890625
2021-12-21,169.5998992919922
2021-12-22,172.19798278808594
2021-12-23,172.82540893554688
2021-12-27,176.7960662841797
2021-12-28,175.77642822265625
2021-12-29,175.86465454101562
2021-12-30,174.70777893066406
2021-12-31,174.0901336669922
2022-01-03,178.4431610107422
2022-01-04,176.17840576171875
2022-01-05,171.49205017089844
2022-01-06,168.6293182373047
2022-01-07,168.79595947265625
2022-01-10,168.81558227539062
2022-01-11,171.64894104003906
2022-01-12,172.0901336669922
2022-01-13,168.81558227539062
2022-01-14,169.67835998535156
2022-01-18,166.472412109375
2022-01-19,162.97235107421875
2022-01-20,161.28610229492188
2022-01-21,159.2272491455078
2022-01-24,158.45269775390625
2022-01-25,156.6487579345703
2022-01-26,156.560546875
2022-01-27,156.0997314453125
2022-01-28,166.9920196533203
2022-01-31,171.35479736328125
2022-02-01,171.18817138671875
2022-02-02,172.39401245117188
2022-02-03,169.51165771484375
2022-02-04,169.2270050048828
2022-02-07,168.5103759765625
2022-02-08,171.6222381591797
2022-02-09,173.04562377929688
2022-02-10,168.9619598388672
2022-02-11,165.54579162597656
2022-02-14,165.78138732910156
2022-02-15,169.61964416503906
2022-02-16,169.38404846191406
2022-02-17,165.78138732910156
2022-02-18,164.23037719726562
2022-02-22,161.30502319335938
2022-02-23,157.13304138183594
2022-02-24,159.75405883789062
2022-02-25,161.8253631591797
2022-02-28,162.09039306640625
2022-03-01,160.20559692382812
2022-03-02,163.50393676757812
2022-03-03,163.1800079345703
2022-03-04,160.17617797851562
2022-03-07,156.37718200683594
2022-03-08,154.55126953125
2022-03-09,159.96017456054688
2022-03-10,155.61151123046875
2022-03-11,151.8910369873047
2022-03-14,147.8564453125
2022-03-15,152.24441528320312
2022-03-16,156.66184997558594
2022-03-17,157.67294311523438
2022-03-18,160.97129821777344
2022-03-21,162.34564208984375
2022-03-22,165.7225341796875
2022-03-23,167.08697509765625
2022-03-24,170.87615966796875
2022-03-25,171.5142364501953
2022-03-28,172.37811279296875
2022-03-29,175.6764373779297
2022-03-30,174.50827026367188
2022-03-31,171.40626525878906
2022-04-01,171.11175537109375
2022-04-04,175.16600036621094
2022-04-05,171.8479766845703
2022-04-06,168.67726135253906
2022-04-07,168.98155212402344
2022-04-08,166.9691925048828
2022-04-11,162.70884704589844
2022-04-12,164.5837860107422
2022-04-13,167.2734832763672
2022-04-14,162.25726318359375
2022-04-18,162.04132080078125
2022-04-19,164.32850646972656
2022-04-20,164.1616668701172
2022-04-21,163.36651611328125
2022-04-22,158.8214874267578
2022-04-25,159.89149475097656
2022-04-26,153.92300415039062
2022-04-27,153.69728088378906
2022-04-28,160.6375274658203
2022-04-29,154.75741577148438
2022-05-02,155.06178283691406
2022-05-03,156.55384826660156
2022-05-04,162.97386169433594
2022-05-05,153.8936004638672
2022-05-06,154.62107849121094
2022-05-09,149.4893341064453
2022-05-10,151.8978729248047
2022-05-11,144.02328491210938
2022-05-12,140.14990234375
2022-05-13,144.62298583984375
2022-05-16,143.07955932617188
2022-05-17,146.7169952392578
2022-05-18,138.43931579589844
2022-05-19,135.0279998779297
2022-05-20,135.26393127441406
2022-05-23,140.6906280517578
2022-05-24,137.98709106445312
2022-05-25,138.14442443847656
2022-05-26,141.3492889404297
2022-05-27,147.11024475097656
2022-05-31,146.32376098632812
2022-06-01,146.19593811035156
2022-06-02,148.6536865234375
2022-06-03,142.92227172851562
2022-06-06,143.66941833496094
2022-06-07,146.19593811035156
2022-06-08,145.45864868164062
2022-06-09,140.2285919189453
2022-06-10,134.81173706054688
2022-06-13,129.65049743652344
2022-06-14,130.51559448242188
2022-06-15,133.1404571533203
2022-06-16,127.86125946044922
2022-06-17,129.3358612060547
2022-06-21,133.57302856445312
2022-06-22,133.06182861328125
2022-06-23,135.93243408203125
2022-06-24,139.26513671875
2022-06-27,139.26513671875
2022-06-28,135.11648559570312
2022-06-29,136.876220703125
2022-06-30,134.4086456298828
2022-07-01,136.58126831054688
2022-07-05,139.1668243408203
2022-07-06,140.5038299560547
2022-07-07,143.87583923339844
2022-07-08,144.55418395996094
2022-07-11,142.4208526611328
2022-07-12,143.39414978027344
2022-07-13,143.0303955078125
2022-07-14,145.9600067138672
2022-07-15,147.63128662109375
2022-07-18,144.5836944580078
2022-07-19,148.44723510742188
2022-07-20,150.45272827148438
2022-07-21,152.7236785888672
2022-07-22,151.48500061035156
2022-07-25,150.36424255371094
2022-07-26,149.03709411621094
2022-07-27,154.1393585205078
2022-07-28,154.6898956298828
2022-07-29,159.7626190185547
2022-08-01,158.779541015625
2022-08-02,157.30491638183594
2022-08-03,163.32144165039062
2022-08-04,163.00686645507812
2022-08-05,162.78042602539062
2022-08-08,162.3079071044922
2022-08-09,162.3571319580078
2022-08-10,166.6099853515625
2022-08-11,165.8716278076172
2022-08-12,169.425537109375
2022-08-15,170.4986114501953
2022-08-16,170.34109497070312
2022-08-17,171.83749389648438
2022-08-18,171.4436798095703
2022-08-19,168.8545684814453
2022-08-22,164.96595764160156
2022-08-23,164.6312255859375
2022-08-24,164.9265594482422
2022-08-25,167.38771057128906
2022-08-26,161.07733154296875
2022-08-29,158.87213134765625
2022-08-30,156.44053649902344
2022-08-31,154.7767791748047
2022-09-01,155.50531005859375
2022-09-02,153.38868713378906
2022-09-06,152.1285858154297
2022-09-07,153.53634643554688
2022-09-08,152.0596923828125
2022-09-09,154.92445373535156
2022-09-12,160.89027404785156
2022-09-13,151.4492950439453
2022-09-14,152.89646911621094
2022-09-15,150.00213623046875
2022-09-16,148.35809326171875
2022-09-19,152.07933044433594
2022-09-20,154.46173095703125
2022-09-21,151.33116149902344
2022-09-22,150.3664093017578
2022-09-23,148.09226989746094
2022-09-26,148.42701721191406
2022-09-27,149.40164184570312
2022-09-28,147.511474609375
2022-09-29,140.2658233642578
2022-09-30,136.05238342285156
2022-10-03,140.23631286621094
2022-10-04,143.82958984375
2022-10-05,144.12493896484375
2022-10-06,143.1699981689453
2022-10-07,137.91299438476562
2022-10-10,138.23782348632812
2022-10-11,136.82020568847656
2022-10-12,136.19017028808594
2022-10-13,140.76791381835938
2022-10-14,136.22959899902344
2022-10-17,140.1969451904297
2022-10-18,141.51611328125
2022-10-19,141.62437438964844
2022-10-20,141.1616973876953
2022-10-21,144.98143005371094
2022-10-24,147.12753295898438
2022-10-25,149.9726104736328
2022-10-26,147.0290985107422
2022-10-27,142.54978942871094
2022-10-28,153.3197784423828
2022-10-31,150.9570770263672
2022-11-01,148.30889892578125
2022-11-02,142.77622985839844
2022-11-03,136.7218017578125
2022-11-04,136.45556640625
2022-11-07,136.98800659179688
2022-11-08,137.55996704101562
2022-11-09,132.99436950683594
2022-11-10,144.82745361328125
2022-11-11,147.6181182861328
2022-11-14,146.21783447265625
2022-11-15,147.95338439941406
2022-11-16,146.72076416015625
2022-11-17,148.6239471435547
2022-11-18,149.1859893798828
2022-11-21,145.9516143798828
2022-11-22,148.09141540527344
2022-11-23,148.96905517578125
2022-11-25,146.05023193359375
2022-11-28,142.21432495117188
2022-11-29,139.2067413330078
2022-11-30,145.97134399414062
2022-12-01,146.2474365234375
2022-12-02,145.75440979003906
2022-12-05,144.5908203125
2022-12-06,140.9225616455078
2022-12-07,138.97996520996094
2022-12-08,140.66616821289062
2022-12-09,140.18299865722656
2022-12-12,142.48056030273438
2022-12-13,143.44692993164062
2022-12-14,141.21836853027344
2022-12-15,134.60169982910156
2022-12-16,132.63934326171875
2022-12-19,130.52911376953125
2022-12-20,130.4600830078125
2022-12-21,133.5662841796875
2022-12-22,130.39108276367188
2022-12-23,130.02621459960938
2022-12-27,128.2216796875
2022-12-28,124.28715515136719
2022-12-29,127.80750274658203
2022-12-30,128.12303161621094
2023-01-03,123.33064270019531
2023-01-04,124.60270690917969
2023-01-05,123.28134155273438
2023-01-06,127.81732940673828
2023-01-09,128.33998107910156
2023-01-10,128.91192626953125
2023-01-11,131.63356018066406
2023-01-12,131.55467224121094
2023-01-13,132.88589477539062
2023-01-17,134.0494842529297
2023-01-18,133.32962036132812
2023-01-19,133.38877868652344
2023-01-20,135.95260620117188
2023-01-23,139.14756774902344
2023-01-24,140.54783630371094
2023-01-25,139.8871307373047
2023-01-26,141.95794677734375
2023-01-27,143.90052795410156
2023-01-30,141.01129150390625
2023-01-31,142.28334045410156
2023-02-01,143.40750122070312
2023-02-02,148.72254943847656
2023-02-03,152.35134887695312
2023-02-06,149.619873046875
2023-02-07,152.499267578125
2023-02-08,149.80723571777344
2023-02-09,148.77182006835938
2023-02-10,149.13726806640625
2023-02-13,151.94204711914062
2023-02-14,151.3000946044922
2023-02-15,153.4036865234375
2023-02-16,151.8037872314453
2023-02-17,150.65817260742188
2023-02-21,146.63865661621094
2023-02-22,147.0633087158203
2023-02-23,147.54718017578125
2023-02-24,144.89059448242188
2023-02-27,146.0855712890625
2023-02-28,145.5819091796875
2023-03-01,143.50794982910156
2023-03-02,144.1005096435547
2023-03-03,149.15699768066406
2023-03-06,151.9222869873047
2023-03-07,149.71994018554688
2023-03-08,150.9741973876953
2023-03-09,148.72247314453125
2023-03-10,146.6583709716797
2023-03-13,148.60394287109375
2023-03-14,150.6976776123047
2023-03-15,151.09268188476562
2023-03-16,153.91725158691406
2023-03-17,153.07777404785156
2023-03-20,155.44798278808594
2023-03-21,157.3046875
2023-03-22,155.87269592285156
2023-03-23,156.95899963378906
2023-03-24,158.2626495361328
2023-03-27,156.31710815429688
2023-03-28,155.69488525390625
2023-03-29,158.77622985839844
2023-03-30,160.3465118408203
2023-03-31,162.8550262451172
2023-04-03,164.1092529296875
2023-04-04,163.57595825195312
2023-04-05,161.72914123535156
2023-04-06,162.6179962158203
2023-04-10,160.02059936523438
2023-04-11,158.80584716796875
2023-04-12,158.11456298828125
2023-04-13,163.50680541992188
2023-04-14,163.1611785888672
2023-04-17,163.18089294433594
2023-04-18,164.40553283691406
2023-04-19,165.55116271972656
2023-04-20,164.58326721191406
2023-04-21,162.97354125976562
2023-04-24,163.27967834472656
2023-04-25,161.73899841308594
2023-04-26,161.72914123535156
2023-04-27,166.32147216796875
2023-04-28,167.57569885253906
2023-05-01,167.48683166503906
2023-05-02,166.44985961914062
2023-05-03,165.37338256835938
2023-05-04,163.7339630126953
2023-05-05,171.41749572753906
2023-05-08,171.3483428955078
2023-05-09,169.63980102539062
2023-05-10,171.40762329101562
2023-05-11,171.5952606201172
2023-05-12,170.6656036376953
2023-05-15,170.17115783691406
2023-05-16,170.17115783691406
2023-05-17,170.7843017578125
2023-05-18,173.11825561523438
2023-05-19,173.22705078125
2023-05-22,172.2776336669922
2023-05-23,169.666748046875
2023-05-24,169.94366455078125
2023-05-25,171.08099365234375
2023-05-26,173.49403381347656
2023-05-30,175.34341430664062
2023-05-31,175.29397583007812
2023-06-01,178.10260009765625
2023-06-02,178.953125
2023-06-05,177.59829711914062
2023-06-06,177.23233032226562
2023-06-07,175.85769653320312
2023-06-08,178.57733154296875
2023-06-09,178.96304321289062
2023-06-12,181.7617645263672
2023-06-13,181.28709411621094
2023-06-14,181.9200439453125
2023-06-15,183.95730590820312
2023-06-16,182.87933349609375
2023-06-20,182.96835327148438
2023-06-21,181.92996215820312
2023-06-22,184.93638610839844
2023-06-23,184.6199188232422
2023-06-26,183.2254638671875
2023-06-27,185.9846954345703
2023-06-28,187.16156005859375
2023-06-29,187.497802734375
2023-06-30,191.8294677734375
2023-07-03,190.33615112304688
2023-07-05,189.21859741210938
2023-07-06,189.6932830810547
2023-07-07,188.5757598876953
2023-07-10,186.52859497070312
2023-07-11,186.0044708251953
2023-07-12,187.67579650878906
2023-07-13,188.4373016357422
2023-07-14,188.5856475830078
2023-07-17,191.84922790527344
2023-07-18,191.5921173095703
2023-07-19,192.94699096679688
2023-07-20,190.99874877929688
2023-07-21,189.8218536376953
2023-07-24,190.6229248046875
2023-07-25,191.4833221435547
2023-07-26,192.35360717773438
2023-07-27,191.0877227783203
2023-07-28,193.66893005371094
2023-07-31,194.28208923339844
2023-08-01,193.4513702392578
2023-08-02,190.4547882080078
2023-08-03,189.0603485107422
2023-08-04,179.98165893554688
2023-08-07,176.8763427734375
2023-08-08,177.81582641601562
2023-08-09,176.22360229492188
2023-08-10,176.00604248046875
2023-08-11,176.06544494628906
2023-08-14,177.71925354003906
2023-08-15,175.72872924804688
2023-08-16,174.85728454589844
2023-08-17,172.3122100830078
2023-08-18,172.79745483398438
2023-08-21,174.1343536376953
2023-08-22,175.51087951660156
2023-08-23,179.36314392089844
2023-08-24,174.66912841796875
2023-08-25,176.8774871826172
2023-08-28,178.44219970703125
2023-08-29,182.3340606689453
2023-08-30,185.82980346679688
2023-08-31,186.0476531982422
2023-09-01,187.62225341796875
2023-09-05,187.8599090576172
2023-09-06,181.1357879638672
2023-09-07,175.83766174316406
2023-09-08,176.45166015625
2023-09-11,177.62022399902344
2023-09-12,174.5899200439453
2023-09-13,172.52017211914062
2023-09-14,174.03533935546875
2023-09-15,173.31239318847656
2023-09-18,176.24371337890625
2023-09-19,177.33303833007812
2023-09-20,173.78775024414062
2023-09-21,172.24285888671875
2023-09-22,173.09457397460938
2023-09-25,174.37205505371094
2023-09-26,170.29200744628906
2023-09-27,168.77684020996094
